2015   1  0 2475 51 52  56  36   6.1   6.0  17.5 333.7   5.1  -2.5   1.8  -2.9   1.1   0.6   1.2   0.8   0.8   0.4  131106.   2.8  568.   1.0  -3.6 0.050  1.81   27977.   0.7   14.   1.3   0.8 0.012  -0.62   0.81   7.8 23 104   -14   42 999999.99 99999.99 99999.99     0.15     0.06     0.04 -1   9 132.9  -0.2    -9    33  6.0
2015   1  1 2475 51 52  60  37   4.8   4.7   6.9 342.0   4.4  -1.4   0.6  -1.5   0.3   0.4   1.0   0.4   0.4   0.8  122838.   2.8  585.   2.4  -3.4 0.036  1.83    9177.   0.2    2.   0.2   0.6 0.002  -0.18   1.27  10.2 23 104   -13   43 999999.99 99999.99 99999.99     0.13     0.06     0.04 -1   9 132.9  -0.1    -7    36  7.0
2015   1  2 2475 51 52  59  36   4.3   4.2  -3.7 326.3   3.5  -2.3  -0.3  -2.2  -0.7   0.1   0.8   0.3   0.5   0.5  110853.   2.5  579.   2.0  -2.8 0.036  1.60   12513.   0.1    3.   0.3   0.2 0.003   0.41   1.35  10.6 23 104   -15  105 999999.99 99999.99 99999.99     0.14     0.06     0.04 -1   9 132.9   0.6   -57    48  7.2
2015   1  3 2475 51 52  53  29   4.0   3.8  11.8 323.7   3.0  -2.2   0.8  -2.3   0.5   0.4   1.2   0.6   0.6   0.9  104254.   2.7  560.   1.2  -3.2 0.048  1.69   12807.   0.2    9.   0.5   0.8 0.009  -0.28   1.63  11.5 10 104   -13   76 999999.99 99999.99 99999.99     0.12     0.06     0.04 -1   4 132.9   0.0   -32    44  7.4
2015   1  4 2475 51 52  58  32   2.5   0.7   1.1 243.2  -0.3  -0.7   0.0  -0.7  -0.1   0.8   2.5   1.7   1.6   0.9  122205.   2.8  554.   0.8  -1.4 0.053  1.74   11559.   0.3    7.   0.4   0.5 0.006   0.06   4.67  18.5 10 104   -12   81 999999.99 99999.99 99999.99     0.14     0.06     0.05 -1   4 132.9   0.3   -15    66  8.3
2015   1  5 2475 51 52  58  32   2.7   2.6   1.7 217.2  -2.0  -1.6   0.1  -1.6   0.0   0.4   0.8   0.4   0.6   0.3  113660.   2.7  566.  -0.1  -1.8 0.055  1.76    6105.   0.2    4.   0.4   0.3 0.003  -0.00   3.73  17.2 10 104   -13   87 999999.99 99999.99 99999.99     0.14     0.06     0.04 -1   4 132.9   0.0    -6    80  8.4
2015   1  6 2475 51 52  55  27   2.8   2.7  -3.7 219.6  -2.1  -1.7  -0.2  -1.7  -0.2   0.2   0.8   0.4   0.6   0.2  106996.   2.9  560.  -0.4  -2.4 0.058  1.87   13213.   0.2    4.   0.3   0.3 0.004   0.11   3.62  17.0 10 104   -13   63 999999.99 99999.99 99999.99     0.14     0.06     0.05 -1   4 132.9  -0.1    -7    56  8.4
2015   1  7 2475 51 52  58  28   2.9   2.6 -12.7 214.8  -2.1  -1.5  -0.6  -1.5  -0.5   0.5   1.2   0.6   0.8   0.6   93250.   2.9  556.  -0.5  -2.8 0.059  1.85   11036.   0.3    6.   0.4   0.3 0.005   0.28   3.18  16.3 10 104    -9   71 999999.99 99999.99 99999.99     0.13     0.07     0.05 -1   4 132.9  -0.1   -14    56  8.4
2015   1  8 2475 51 52  58  36   3.1   2.4 -35.0 224.3  -1.4  -1.4  -1.4  -1.5  -1.3   0.7   2.2   1.9   0.9   0.5  101453.   2.6  531.  -0.3  -2.4 0.056  1.50   19887.   0.3   11.   0.4   0.4 0.004   0.69   2.59  13.8 10 104    -8   98 999999.99 99999.99 99999.99     0.15     0.06     0.04 -1   4 132.9   0.1   -51    47  7.7
2015   1  9 2475 51 52  60  36   3.2   2.5 -16.4 239.2  -1.2  -2.0  -0.7  -2.1  -0.5   0.4   2.0   1.4   0.9   1.0  112474.   2.7  518.  -0.6  -1.6 0.056  1.48   13616.   0.2    6.   0.4   0.7 0.005   0.26   2.64  13.3 10 104    -7  168 999999.99 99999.99 99999.99     0.13     0.06     0.04 -1   4 132.9   0.6   -77    91  7.3
2015   1 10 2475 51 52  55  35   2.1   0.6  35.5 311.2   0.3  -0.4   0.4  -0.4   0.4   1.0   2.2   1.9   0.5   1.0  113296.   2.5  502.  -0.0  -1.4 0.055  1.28   10528.   0.2   19.   0.3   0.7 0.004  -0.20   5.70  18.9 10 104    -3   75 999999.99 99999.99 99999.99     0.13     0.07     0.05 -1   4 132.9   0.1   -12    64  7.8
2015   1 11 2475 51 52  62  37   4.2   4.1  -5.5 355.5   4.1  -0.3  -0.4  -0.3  -0.4   0.1   0.3   0.1   0.1   0.2   72850.   2.1  480.  -0.1  -1.7 0.057  0.99     840.   0.1    4.   0.2   0.2 0.005   0.19   1.00   8.3 10 104    -1   37 999999.99 99999.99 99999.99     0.15     0.07     0.05 -1   4 132.9   0.1   -11    25  6.1
2015   1 12 2475 51 52  59  35   4.2   4.2  -5.7   1.1   4.2   0.1  -0.4   0.1  -0.4   0.2   0.4   0.2   0.2   0.2  102047.   1.7  481.   0.1  -1.4 0.056  0.80   43830.   0.2    6.   0.4   0.5 0.017   0.19   0.92   7.5 13 104     3   63 999999.99 99999.99 99999.99     0.16     0.06     0.04 -1   5 132.9  -0.1   -24    39  5.6
2015   1 13 2475 51 52  58  36   2.7   1.9   7.9 207.1  -1.6  -0.8   0.3  -0.8   0.3   0.6   2.0   1.8   0.7   0.5   67370.   3.6  462.   0.4  -2.2 0.053  1.56   14188.   0.6    8.   0.7   0.4 0.009  -0.14   4.02  16.2 13 104     8   78 999999.99 99999.99 99999.99     0.15     0.07     0.05 -1   5 132.9   0.1   -32    46  7.7
2015   1 14 2475 51 52  60  36   2.9   2.7  -0.4 186.1  -2.7  -0.3   0.0  -0.3   0.0   0.3   0.9   0.6   0.5   0.5   54918.   4.3  464.  -0.3  -2.6 0.057  1.90    6923.   0.3    2.   0.4   0.4 0.003  -0.00   3.90  16.6 13 104     9   80 999999.99 99999.99 99999.99     0.12     0.06     0.05 -1   5 132.9   0.0   -29    51  7.9
2015   1 15 2475 51 52  59  36   4.0   4.0  -9.3 202.4  -3.6  -1.5  -0.6  -1.5  -0.6   0.3   0.6   0.2   0.3   0.5   51804.   3.3  454.  -0.1  -2.4 0.046  1.34    6068.   0.2    3.   0.3   0.3 0.004   0.27   1.55  10.3 13 104     7   63 999999.99 99999.99 99999.99     0.14     0.06     0.05 -1   5 132.9   0.3   -17    46  6.7
2015   1 16 2475 51 52  61  37   4.4   4.3  -3.9 202.9  -4.0  -1.7  -0.3  -1.7  -0.4   0.2   0.6   0.2   0.3   0.4   47765.   3.5  455.  -0.1  -2.1 0.045  1.43    4890.   0.3    4.   0.6   0.3 0.004   0.18   1.32   9.7 13 104     3   48 999999.99 99999.99 99999.99     0.14     0.06     0.04 -1   5 132.9   0.3   -22    26  6.6
2015   1 17 2475 51 52  58  35   4.7   4.7  -7.1 205.3  -4.2  -2.0  -0.6  -1.9  -0.8   0.4   0.7   0.2   0.3   0.6   44681.   3.5  451.  -0.3  -2.4 0.045  1.40    3550.   0.6    4.   0.3   0.3 0.005   0.36   1.14   9.0 13 104     1  188 999999.99 99999.99 99999.99     0.15     0.08     0.06 -1   5 132.9   0.5  -177    11  6.4
2015   1 18 2475 51 52  60  37   4.7   4.6 -12.1 205.8  -4.1  -2.0  -1.0  -1.8  -1.3   0.3   1.1   0.6   0.2   0.9   51303.   4.1  446.  -0.1  -2.6 0.044  1.60    8018.   0.5    7.   0.5   0.3 0.007   0.58   1.39   9.6 17 104     1  114 999999.99 99999.99 99999.99     0.13     0.06     0.05 -1   6 132.9   0.8   -99    15  6.5
2015   1 19 2475 51 52  58  35   3.3   2.7 -12.5 248.7  -0.9  -2.4  -0.6  -2.2  -1.0   0.7   2.1   1.4   0.6   1.5   67210.   5.0  440.   0.0  -2.1 0.059  2.00    7217.   0.5    4.   0.6   0.6 0.006   0.44   3.74  14.9 17 104    -2   93 999999.99 99999.99 99999.99     0.17     0.08     0.05 -1   6 132.9   0.6   -63    30  7.3
2015   1 20 2475 51 52  61  37   4.6   3.5   2.6 305.7   2.0  -2.8   0.2  -2.8  -0.4   0.6   3.1   0.6   1.2   2.8   70062.   5.5  433.  -0.3  -1.6 0.058  2.12    5767.   0.5    2.   0.3   0.4 0.005   0.17   2.15  11.0 17 104    -5  109 999999.99 99999.99 99999.99     0.20     0.07     0.05 -1   6 132.9   0.7   -54    56  6.5
2015   1 21 2475 51 52  60  37   3.8   3.0 -52.3 278.6   0.3  -1.8  -2.3  -1.2  -2.7   0.3   2.4   1.7   1.2   1.2   66548.   5.3  436.  -0.4  -2.1 0.072  2.17    9001.   0.3    4.   0.4   0.5 0.009   1.18   2.98  13.2 23 104    -7   52 999999.99 99999.99 99999.99     0.19     0.08     0.06 -1   9 132.9   0.2   -12    40  7.0
